type,exchange,symbol,timestamp,side,bids,asks,price,size
incremental,binance,BTC/USDT,1700000077400,ask,,,100004.38,0.0
incremental,binance,BTC/USDT,1700000077500,bid,,,99999.99,4.9074
incremental,binance,BTC/USDT,1700000077600,ask,,,100007.71,0.7767
incremental,binance,BTC/USDT,1700000077700,bid,,,99987.24,0.0
incremental,binance,BTC/USDT,1700000077800,bid,,,99992.34,0.4571
incremental,binance,BTC/USDT,1700000077900,bid,,,99992.1,2.4782
incremental,binance,BTC/USDT,1700000078000,ask,,,100004.67,0.0
incremental,binance,BTC/USDT,1700000078100,ask,,,100004.52,0.0
incremental,binance,BTC/USDT,1700000078200,ask,,,100004.5,0.0
incremental,binance,BTC/USDT,1700000078300,bid,,,99987.24,2.1048
incremental,binance,BTC/USDT,1700000078400,bid,,,99998.39,2.7595
incremental,binance,BTC/USDT,1700000078500,bid,,,99990.31,1.4489
incremental,binance,BTC/USDT,1700000078600,bid,,,100000.6,3.9227
incremental,binance,BTC/USDT,1700000078700,bid,,,99984.7,0.0
incremental,binance,BTC/USDT,1700000078800,ask,,,100006.02,0.6405
incremental,binance,BTC/USDT,1700000078900,ask,,,100010.81,3.9114
incremental,binance,BTC/USDT,1700000079000,bid,,,99988.02,4.7202
incremental,binance,BTC/USDT,1700000079100,bid,,,99997.57,3.9005
incremental,binance,BTC/USDT,1700000079200,ask,,,100018.47,4.7302
incremental,binance,BTC/USDT,1700000079300,ask,,,100004.73,0.0
incremental,binance,BTC/USDT,1700000079400,ask,,,100004.77,0.0
incremental,binance,BTC/USDT,1700000079500,ask,,,100004.77,0.0
incremental,binance,BTC/USDT,1700000079600,ask,,,100004.93,0.0
incremental,binance,BTC/USDT,1700000079700,bid,,,99984.32,0.0
incremental,binance,BTC/USDT,1700000079800,bid,,,99997.04,2.3337
incremental,binance,BTC/USDT,1700000079900,ask,,,100017.71,2.612
incremental,binance,BTC/USDT,1700000080000,bid,,,99997.26,1.0299
incremental,binance,BTC/USDT,1700000080100,bid,,,99989.78,1.5453
incremental,binance,BTC/USDT,1700000080200,bid,,,99996.76,3.1597
incremental,binance,BTC/USDT,1700000080300,ask,,,100016.91,2.1141
incremental,binance,BTC/USDT,1700000080400,ask,,,100012.35,1.5713
incremental,binance,BTC/USDT,1700000080500,bid,,,99998.36,3.7169
incremental,binance,BTC/USDT,1700000080600,bid,,,99984.44,1.8803
incremental,binance,BTC/USDT,1700000080700,ask,,,100015.77,1.9333
incremental,binance,BTC/USDT,1700000080800,ask,,,100012.56,1.2336
incremental,binance,BTC/USDT,1700000080900,ask,,,100006.22,2.1549
incremental,binance,BTC/USDT,1700000081000,bid,,,99991.38,1.7203
incremental,binance,BTC/USDT,1700000081100,ask,,,100007.53,0.3194
incremental,binance,BTC/USDT,1700000081200,bid,,,99997.26,0.6478
incremental,binance,BTC/USDT,1700000081300,ask,,,100009.11,1.368
incremental,binance,BTC/USDT,1700000081400,ask,,,100014.31,0.8867
incremental,binance,BTC/USDT,1700000081500,bid,,,99999.18,1.9289
incremental,binance,BTC/USDT,1700000081600,bid,,,99992.1,2.682
incremental,binance,BTC/USDT,1700000081700,bid,,,99991.73,1.1911
incremental,binance,BTC/USDT,1700000081800,ask,,,100008.89,3.4492
incremental,binance,BTC/USDT,1700000081900,ask,,,100023.8,2.9873
incremental,binance,BTC/USDT,1700000082000,bid,,,99985.21,2.1034
incremental,binance,BTC/USDT,1700000082100,bid,,,99994.14,4.2168
incremental,binance,BTC/USDT,1700000082200,ask,,,100025.29,0.0
incremental,binance,BTC/USDT,1700000082300,ask,,,100022.38,2.4508
incremental,binance,BTC/USDT,1700000082400,ask,,,100022.47,2.8452
incremental,binance,BTC/USDT,1700000082500,ask,,,100014.31,0.0
incremental,binance,BTC/USDT,1700000082600,ask,,,100010.8,3.1879
incremental,binance,BTC/USDT,1700000082700,bid,,,99995.55,3.2756
incremental,binance,BTC/USDT,1700000082800,ask,,,100011.7,2.237
incremental,binance,BTC/USDT,1700000082900,ask,,,100022.86,3.5207
incremental,binance,BTC/USDT,1700000083000,bid,,,99992.1,3.7523
incremental,binance,BTC/USDT,1700000083100,ask,,,100005.72,3.3401
incremental,binance,BTC/USDT,1700000083200,bid,,,99999.88,0.5744
incremental,binance,BTC/USDT,1700000083300,ask,,,100017.97,2.3025
incremental,binance,BTC/USDT,1700000083400,ask,,,100012.84,0.0
incremental,binance,BTC/USDT,1700000083500,bid,,,99994.42,1.5643
incremental,binance,BTC/USDT,1700000083600,bid,,,99994.86,0.0
incremental,binance,BTC/USDT,1700000083700,ask,,,100020.28,4.4942
incremental,binance,BTC/USDT,1700000083800,bid,,,99992.39,0.612
incremental,binance,BTC/USDT,1700000083900,ask,,,100021.95,1.4335
incremental,binance,BTC/USDT,1700000084000,ask,,,100020.15,3.048
incremental,binance,BTC/USDT,1700000084100,bid,,,99995.42,1.5239
incremental,binance,BTC/USDT,1700000084200,bid,,,99994.68,3.7824
incremental,binance,BTC/USDT,1700000084300,bid,,,99990.31,0.0
incremental,binance,BTC/USDT,1700000084400,ask,,,100018.18,0.4121
incremental,binance,BTC/USDT,1700000084500,ask,,,100006.56,3.5491
incremental,binance,BTC/USDT,1700000084600,bid,,,99988.78,2.5424
incremental,binance,BTC/USDT,1700000084700,ask,,,100018.39,1.1608
incremental,binance,BTC/USDT,1700000084800,ask,,,100021.27,4.2208
incremental,binance,BTC/USDT,1700000084900,ask,,,100016.8,0.0
incremental,binance,BTC/USDT,1700000085000,bid,,,99993.29,3.7156
incremental,binance,BTC/USDT,1700000085100,bid,,,99985.93,1.6776
incremental,binance,BTC/USDT,1700000085200,ask,,,100008.95,3.137
incremental,binance,BTC/USDT,1700000085300,bid,,,99989.66,1.8396
incremental,binance,BTC/USDT,1700000085400,bid,,,99988.15,3.1054
incremental,binance,BTC/USDT,1700000085500,ask,,,100009.72,1.1449
incremental,binance,BTC/USDT,1700000085600,ask,,,100017.24,3.2516
incremental,binance,BTC/USDT,1700000085700,ask,,,100020.34,0.0
incremental,binance,BTC/USDT,1700000085800,ask,,,100022.88,3.1424
incremental,binance,BTC/USDT,1700000085900,bid,,,99991.23,4.4513
incremental,binance,BTC/USDT,1700000086000,ask,,,100015.02,1.7765
incremental,binance,BTC/USDT,1700000086100,ask,,,100005.66,0.0
incremental,binance,BTC/USDT,1700000086200,ask,,,100021.85,0.0
incremental,binance,BTC/USDT,1700000086300,bid,,,100000.97,2.1763
incremental,binance,BTC/USDT,1700000086400,ask,,,100006.48,0.0
incremental,binance,BTC/USDT,1700000086500,bid,,,99992.7,1.4249
incremental,binance,BTC/USDT,1700000086600,ask,,,100018.46,4.223
incremental,binance,BTC/USDT,1700000086700,bid,,,99990.74,0.0
incremental,binance,BTC/USDT,1700000086800,ask,,,100005.96,1.3292
incremental,binance,BTC/USDT,1700000086900,bid,,,99997.84,2.3783
incremental,binance,BTC/USDT,1700000087000,ask,,,100022.89,2.7965
incremental,binance,BTC/USDT,1700000087100,ask,,,100012.77,1.2035
incremental,binance,BTC/USDT,1700000087200,bid,,,99998.96,1.5533
incremental,binance,BTC/USDT,1700000087300,bid,,,99993.79,1.9202
incremental,binance,BTC/USDT,1700000087400,bid,,,99996.45,4.817
incremental,binance,BTC/USDT,1700000087500,bid,,,99988.25,0.852
incremental,binance,BTC/USDT,1700000087600,ask,,,100016.33,3.4223
incremental,binance,BTC/USDT,1700000087700,bid,,,99991.41,2.9191
incremental,binance,BTC/USDT,1700000087800,bid,,,99990.21,4.8319
incremental,binance,BTC/USDT,1700000087900,bid,,,99998.75,3.8826
incremental,binance,BTC/USDT,1700000088000,bid,,,99999.99,0.0
incremental,binance,BTC/USDT,1700000088100,ask,,,100017.26,1.0352
incremental,binance,BTC/USDT,1700000088200,bid,,,99983.61,1.92
incremental,binance,BTC/USDT,1700000088300,bid,,,99988.55,4.0893
incremental,binance,BTC/USDT,1700000088400,ask,,,100012.09,1.3767
incremental,binance,BTC/USDT,1700000088500,bid,,,99999.1,1.6148
incremental,binance,BTC/USDT,1700000088600,ask,,,100011.81,0.5943
incremental,binance,BTC/USDT,1700000088700,ask,,,100023.48,0.5667
incremental,binance,BTC/USDT,1700000088800,bid,,,99994.86,4.1101
incremental,binance,BTC/USDT,1700000088900,bid,,,99995.86,3.3161
incremental,binance,BTC/USDT,1700000089000,bid,,,99992.48,1.5746
incremental,binance,BTC/USDT,1700000089100,ask,,,100016.26,0.0
incremental,binance,BTC/USDT,1700000089200,ask,,,100012.85,3.2688
incremental,binance,BTC/USDT,1700000089300,ask,,,100021.01,2.5703
incremental,binance,BTC/USDT,1700000089400,ask,,,100022.09,2.0004
incremental,binance,BTC/USDT,1700000089500,ask,,,100020.38,1.4039
incremental,binance,BTC/USDT,1700000089600,bid,,,99994.77,1.0728
incremental,binance,BTC/USDT,1700000089700,ask,,,100016.61,0.6022
incremental,binance,BTC/USDT,1700000089800,ask,,,100020.88,2.556
incremental,binance,BTC/USDT,1700000089900,ask,,,100019.55,2.9673
incremental,binance,BTC/USDT,1700000090000,ask,,,100007.91,4.7886
incremental,binance,BTC/USDT,1700000090100,bid,,,99986.14,1.7097
incremental,binance,BTC/USDT,1700000090200,ask,,,100021.61,0.8526
incremental,binance,BTC/USDT,1700000090300,bid,,,99989.33,0.8399
incremental,binance,BTC/USDT,1700000090400,ask,,,100012.08,1.9037
incremental,binance,BTC/USDT,1700000090500,bid,,,99997.16,4.1852
incremental,binance,BTC/USDT,1700000090600,ask,,,100023.01,3.3742
incremental,binance,BTC/USDT,1700000090700,ask,,,100022.48,2.7359
incremental,binance,BTC/USDT,1700000090800,ask,,,100017.81,4.9747
incremental,binance,BTC/USDT,1700000090900,ask,,,100011.31,0.7411
incremental,binance,BTC/USDT,1700000091000,bid,,,99986.8,3.4659
incremental,binance,BTC/USDT,1700000091100,bid,,,99993.19,4.3838
incremental,binance,BTC/USDT,1700000091200,bid,,,99991.38,1.2288
incremental,binance,BTC/USDT,1700000091300,bid,,,99987.66,1.8887
incremental,binance,BTC/USDT,1700000091400,ask,,,100020.33,4.2422
incremental,binance,BTC/USDT,1700000091500,bid,,,99999.35,2.8959
incremental,binance,BTC/USDT,1700000091600,ask,,,100018.5,0.0
incremental,binance,BTC/USDT,1700000091700,bid,,,99984.65,0.3336
incremental,binance,BTC/USDT,1700000091800,ask,,,100011.71,4.3753
incremental,binance,BTC/USDT,1700000091900,bid,,,99993.72,0.9369
incremental,binance,BTC/USDT,1700000092000,ask,,,100008.41,4.1862
incremental,binance,BTC/USDT,1700000092100,ask,,,100008.41,0.0
incremental,binance,BTC/USDT,1700000092200,bid,,,99995.16,0.0
incremental,binance,BTC/USDT,1700000092300,bid,,,99995.73,2.0874
incremental,binance,BTC/USDT,1700000092400,bid,,,99986.3,0.9686
incremental,binance,BTC/USDT,1700000092500,ask,,,100008.55,4.6876
incremental,binance,BTC/USDT,1700000092600,ask,,,100017.88,1.3529
incremental,binance,BTC/USDT,1700000092700,ask,,,100008.28,0.0
incremental,binance,BTC/USDT,1700000092800,bid,,,99994.26,1.9297
incremental,binance,BTC/USDT,1700000092900,ask,,,100016.86,3.1059
incremental,binance,BTC/USDT,1700000093000,ask,,,100013.9,0.0
incremental,binance,BTC/USDT,1700000093100,bid,,,99982.88,1.2339
incremental,binance,BTC/USDT,1700000093200,bid,,,99992.31,2.7583
incremental,binance,BTC/USDT,1700000093300,ask,,,100017.52,3.6924
incremental,binance,BTC/USDT,1700000093400,ask,,,100022.34,1.2064
incremental,binance,BTC/USDT,1700000093500,ask,,,100021.73,2.5675
incremental,binance,BTC/USDT,1700000093600,ask,,,100005.39,1.6238
incremental,binance,BTC/USDT,1700000093700,ask,,,100009.06,1.4153
incremental,binance,BTC/USDT,1700000093800,bid,,,100000.97,0.0
incremental,binance,BTC/USDT,1700000093900,bid,,,99997.35,2.3576
incremental,binance,BTC/USDT,1700000094000,ask,,,100013.48,0.0
incremental,binance,BTC/USDT,1700000094100,ask,,,100006.29,0.0
incremental,binance,BTC/USDT,1700000094200,ask,,,100009.28,3.7793
incremental,binance,BTC/USDT,1700000094300,bid,,,100000.85,0.0
incremental,binance,BTC/USDT,1700000094400,ask,,,100011.71,0.0
incremental,binance,BTC/USDT,1700000094500,ask,,,100015.75,1.9054
incremental,binance,BTC/USDT,1700000094600,bid,,,99982.3,2.1187
incremental,binance,BTC/USDT,1700000094700,ask,,,100009.48,0.0
incremental,binance,BTC/USDT,1700000094800,ask,,,100016.59,1.7012
incremental,binance,BTC/USDT,1700000094900,ask,,,100013.86,3.4811
incremental,binance,BTC/USDT,1700000095000,bid,,,100000.6,0.0
incremental,binance,BTC/USDT,1700000095100,ask,,,100015.46,3.8173
incremental,binance,BTC/USDT,1700000095200,ask,,,100017.14,0.6522
incremental,binance,BTC/USDT,1700000095300,ask,,,100007.65,1.6615
incremental,binance,BTC/USDT,1700000095400,ask,,,100020.53,3.0289
incremental,binance,BTC/USDT,1700000095500,bid,,,99992.34,0.0
incremental,binance,BTC/USDT,1700000095600,ask,,,100011.45,3.1249
incremental,binance,BTC/USDT,1700000095700,bid,,,99985.56,4.7328
incremental,binance,BTC/USDT,1700000095800,bid,,,99986.67,3.8334
incremental,binance,BTC/USDT,1700000095900,bid,,,99983.93,2.7711
incremental,binance,BTC/USDT,1700000096000,ask,,,100017.52,0.0
incremental,binance,BTC/USDT,1700000096100,bid,,,99979.09,0.0
incremental,binance,BTC/USDT,1700000096200,ask,,,100019.78,4.4746
incremental,binance,BTC/USDT,1700000096300,bid,,,99984.59,4.4049
incremental,binance,BTC/USDT,1700000096400,ask,,,100014.44,0.3154
incremental,binance,BTC/USDT,1700000096500,bid,,,99993.76,0.3296
incremental,binance,BTC/USDT,1700000096600,bid,,,99981.21,2.2743
incremental,binance,BTC/USDT,1700000096700,bid,,,99999.88,0.0
incremental,binance,BTC/USDT,1700000096800,bid,,,99982.43,3.508
incremental,binance,BTC/USDT,1700000096900,bid,,,99985.06,1.1071
incremental,binance,BTC/USDT,1700000097000,bid,,,99999.44,0.0
incremental,binance,BTC/USDT,1700000097100,bid,,,99985.76,4.5752
incremental,binance,BTC/USDT,1700000097200,ask,,,100020.49,2.0244
incremental,binance,BTC/USDT,1700000097300,bid,,,99999.35,0.0
incremental,binance,BTC/USDT,1700000097400,ask,,,100020.03,3.2943
incremental,binance,BTC/USDT,1700000097500,ask,,,100017.87,3.1193
incremental,binance,BTC/USDT,1700000097600,bid,,,99980.29,2.6283
incremental,binance,BTC/USDT,1700000097700,bid,,,99991.06,0.1915
incremental,binance,BTC/USDT,1700000097800,bid,,,99986.8,0.0
incremental,binance,BTC/USDT,1700000097900,ask,,,100019.6,3.7575
incremental,binance,BTC/USDT,1700000098000,bid,,,99999.18,0.0
incremental,binance,BTC/USDT,1700000098100,bid,,,99999.1,0.0
incremental,binance,BTC/USDT,1700000098200,bid,,,99987.58,0.8789
incremental,binance,BTC/USDT,1700000098300,ask,,,100015.11,1.3011
incremental,binance,BTC/USDT,1700000098400,ask,,,100006.87,0.0
incremental,binance,BTC/USDT,1700000098500,bid,,,99989.06,3.4262
incremental,binance,BTC/USDT,1700000098600,bid,,,99982.73,3.6343
incremental,binance,BTC/USDT,1700000098700,bid,,,99994.15,1.1241
incremental,binance,BTC/USDT,1700000098800,ask,,,100007.31,1.4833
incremental,binance,BTC/USDT,1700000098900,bid,,,99985.03,4.5246
incremental,binance,BTC/USDT,1700000099000,ask,,,100009.11,0.0
incremental,binance,BTC/USDT,1700000099100,bid,,,99998.96,0.0
incremental,binance,BTC/USDT,1700000099200,bid,,,99998.75,0.0
incremental,binance,BTC/USDT,1700000099300,bid,,,99996.56,0.7727
incremental,binance,BTC/USDT,1700000099400,ask,,,100002.29,2.7644
incremental,binance,BTC/USDT,1700000099500,ask,,,100004.27,0.6542
incremental,binance,BTC/USDT,1700000099600,bid,,,99993.37,2.889
incremental,binance,BTC/USDT,1700000099700,ask,,,100018.72,0.7754
incremental,binance,BTC/USDT,1700000099800,ask,,,100021.27,0.0
incremental,binance,BTC/USDT,1700000099900,ask,,,100011.89,4.0066
incremental,binance,BTC/USDT,1700000100000,ask,,,100008.49,2.7535
incremental,binance,BTC/USDT,1700000100100,ask,,,100013.11,0.0
incremental,binance,BTC/USDT,1700000100200,ask,,,100005.91,0.0
incremental,binance,BTC/USDT,1700000100300,ask,,,100010.11,0.0
incremental,binance,BTC/USDT,1700000100400,bid,,,99989.62,2.9866
incremental,binance,BTC/USDT,1700000100500,ask,,,100013.6,1.793
incremental,binance,BTC/USDT,1700000100600,bid,,,99982.06,4.3092
incremental,binance,BTC/USDT,1700000100700,bid,,,99982.72,4.5745
incremental,binance,BTC/USDT,1700000100800,bid,,,99997.36,2.8857
incremental,binance,BTC/USDT,1700000100900,bid,,,99994.51,4.8454
incremental,binance,BTC/USDT,1700000101000,ask,,,100014.97,2.2325
incremental,binance,BTC/USDT,1700000101100,ask,,,100007.52,3.3936
incremental,binance,BTC/USDT,1700000101200,bid,,,99985.98,0.6403
incremental,binance,BTC/USDT,1700000101300,ask,,,100002.29,0.0
incremental,binance,BTC/USDT,1700000101400,ask,,,100012.44,1.6732
incremental,binance,BTC/USDT,1700000101500,ask,,,100023.8,0.0
incremental,binance,BTC/USDT,1700000101600,bid,,,99996.99,2.66
incremental,binance,BTC/USDT,1700000101700,bid,,,99984.96,4.642
incremental,binance,BTC/USDT,1700000101800,bid,,,99997.15,0.3939
incremental,binance,BTC/USDT,1700000101900,bid,,,99997.81,2.6665
incremental,binance,BTC/USDT,1700000102000,ask,,,100008.17,0.867
incremental,binance,BTC/USDT,1700000102100,bid,,,99996.4,0.7263
incremental,binance,BTC/USDT,1700000102200,bid,,,99994.27,1.4438
incremental,binance,BTC/USDT,1700000102300,bid,,,99981.97,0.9582
incremental,binance,BTC/USDT,1700000102400,bid,,,99999.85,1.7788
incremental,binance,BTC/USDT,1700000102500,ask,,,100022.39,3.4032
incremental,binance,BTC/USDT,1700000102600,bid,,,99998.72,1.7323
incremental,binance,BTC/USDT,1700000102700,ask,,,100012.44,0.0
incremental,binance,BTC/USDT,1700000102800,bid,,,99989.99,0.0
incremental,binance,BTC/USDT,1700000102900,ask,,,100007.52,1.1959
incremental,binance,BTC/USDT,1700000103000,bid,,,99995.39,1.8191
incremental,binance,BTC/USDT,1700000103100,ask,,,100009.01,0.6034
incremental,binance,BTC/USDT,1700000103200,ask,,,100007.1,3.995
incremental,binance,BTC/USDT,1700000103300,bid,,,99990.32,0.7687
incremental,binance,BTC/USDT,1700000103400,bid,,,99991.68,3.8539
incremental,binance,BTC/USDT,1700000103500,ask,,,100018.08,0.8055
incremental,binance,BTC/USDT,1700000103600,ask,,,100017.29,3.9309
incremental,binance,BTC/USDT,1700000103700,ask,,,100014.96,0.0
incremental,binance,BTC/USDT,1700000103800,bid,,,99995.26,3.6397
incremental,binance,BTC/USDT,1700000103900,ask,,,100004.27,0.0
incremental,binance,BTC/USDT,1700000104000,bid,,,99995.59,3.5566
incremental,binance,BTC/USDT,1700000104100,ask,,,100018.72,0.0
incremental,binance,BTC/USDT,1700000104200,ask,,,100015.69,4.6237
incremental,binance,BTC/USDT,1700000104300,bid,,,99997.77,0.7282
incremental,binance,BTC/USDT,1700000104400,bid,,,99989.51,2.602
incremental,binance,BTC/USDT,1700000104500,ask,,,100020.63,1.5194
incremental,binance,BTC/USDT,1700000104600,ask,,,100011.12,4.6305
incremental,binance,BTC/USDT,1700000104700,bid,,,99994.89,4.9041
incremental,binance,BTC/USDT,1700000104800,ask,,,100018.34,1.9929
incremental,binance,BTC/USDT,1700000104900,ask,,,100017.41,0.0
incremental,binance,BTC/USDT,1700000105000,bid,,,99986.37,0.4833
incremental,binance,BTC/USDT,1700000105100,ask,,,100015.48,1.9736
incremental,binance,BTC/USDT,1700000105200,bid,,,99993.35,4.3648
incremental,binance,BTC/USDT,1700000105300,ask,,,100007.17,4.8706
incremental,binance,BTC/USDT,1700000105400,ask,,,100005.01,0.0
incremental,binance,BTC/USDT,1700000105500,ask,,,100012.08,2.2628
incremental,binance,BTC/USDT,1700000105600,ask,,,100012.62,2.5356
incremental,binance,BTC/USDT,1700000105700,ask,,,100015.37,0.789
incremental,binance,BTC/USDT,1700000105800,ask,,,100007.29,0.4578
incremental,binance,BTC/USDT,1700000105900,ask,,,100021.77,1.5833
incremental,binance,BTC/USDT,1700000106000,ask,,,100007.45,2.5222
incremental,binance,BTC/USDT,1700000106100,ask,,,100023.55,0.6673
incremental,binance,BTC/USDT,1700000106200,ask,,,100020.83,2.682
incremental,binance,BTC/USDT,1700000106300,ask,,,100010.85,0.0
incremental,binance,BTC/USDT,1700000106400,bid,,,99993.64,4.2515
incremental,binance,BTC/USDT,1700000106500,ask,,,100023.22,3.5207
incremental,binance,BTC/USDT,1700000106600,ask,,,100009.23,2.9383
incremental,binance,BTC/USDT,1700000106700,bid,,,99996.13,4.7435
incremental,binance,BTC/USDT,1700000106800,ask,,,100018.7,2.3043
incremental,binance,BTC/USDT,1700000106900,ask,,,100020.42,0.7305
incremental,binance,BTC/USDT,1700000107000,ask,,,100016.5,2.0769
incremental,binance,BTC/USDT,1700000107100,bid,,,99994.86,0.0
incremental,binance,BTC/USDT,1700000107200,bid,,,99994.7,1.3758
incremental,binance,BTC/USDT,1700000107300,ask,,,100012.55,0.9364
incremental,binance,BTC/USDT,1700000107400,bid,,,99990.52,0.5065
incremental,binance,BTC/USDT,1700000107500,ask,,,100023.12,4.2848
incremental,binance,BTC/USDT,1700000107600,ask,,,100017.36,0.2489
incremental,binance,BTC/USDT,1700000107700,bid,,,99989.01,0.0
incremental,binance,BTC/USDT,1700000107800,ask,,,100019.81,0.486
incremental,binance,BTC/USDT,1700000107900,ask,,,100021.64,0.198
incremental,binance,BTC/USDT,1700000108000,ask,,,100007.31,0.6882
incremental,binance,BTC/USDT,1700000108100,ask,,,100016.45,4.8195
incremental,binance,BTC/USDT,1700000108200,bid,,,99994.74,2.185
incremental,binance,BTC/USDT,1700000108300,bid,,,99991.91,0.6061
incremental,binance,BTC/USDT,1700000108400,bid,,,99991.56,2.5547
incremental,binance,BTC/USDT,1700000108500,bid,,,99994.68,0.0
incremental,binance,BTC/USDT,1700000108600,bid,,,99991.51,2.9807
incremental,binance,BTC/USDT,1700000108700,ask,,,100013.58,4.9721
incremental,binance,BTC/USDT,1700000108800,bid,,,99999.85,0.0
incremental,binance,BTC/USDT,1700000108900,ask,,,100014.4,0.0
incremental,binance,BTC/USDT,1700000109000,ask,,,100016.65,2.5136
snapshot,binance,BTC/USDT,1700000109100,,"[[100000.06, 0.2196], [99997.54, 1.7704], [99996.67, 3.9156], [99992.11, 1.5375], [99990.28, 3.2895], [99992.27, 1.2445], [99984.96, 3.4086], [99988.02, 3.2056], [99983.01, 1.8234], [99983.86, 0.4065]]","[[100000.07, 1.1707], [100001.84, 1.1386], [100004.27, 0.9957], [100008.21, 2.1117], [100009.27, 4.251], [100008.5, 0.7482], [100007.23, 3.9107], [100011.55, 3.6902], [100017.92, 0.7969], [100013.7, 0.2674]]",,
incremental,binance,BTC/USDT,1700000109200,bid,,,100000.06,0.0
incremental,binance,BTC/USDT,1700000109300,ask,,,100000.07,0.0
incremental,binance,BTC/USDT,1700000109400,bid,,,99996.43,0.5658
incremental,binance,BTC/USDT,1700000109500,ask,,,100002.33,0.2951
incremental,binance,BTC/USDT,1700000109600,ask,,,100005.82,4.5464
incremental,binance,BTC/USDT,1700000109700,ask,,,100003.24,0.9719
incremental,binance,BTC/USDT,1700000109800,ask,,,100009.33,4.8644
incremental,binance,BTC/USDT,1700000109900,bid,,,99989.22,4.3748
incremental,binance,BTC/USDT,1700000110000,ask,,,100017.63,2.8555
incremental,binance,BTC/USDT,1700000110100,ask,,,100016.93,4.3375
incremental,binance,BTC/USDT,1700000110200,bid,,,99996.67,0.0
incremental,binance,BTC/USDT,1700000110300,bid,,,99992.79,4.0176
incremental,binance,BTC/USDT,1700000110400,bid,,,99982.95,1.5959
incremental,binance,BTC/USDT,1700000110500,ask,,,100017.48,1.7611
incremental,binance,BTC/USDT,1700000110600,bid,,,99994.71,4.6471
incremental,binance,BTC/USDT,1700000110700,ask,,,100015.1,2.3956
incremental,binance,BTC/USDT,1700000110800,bid,,,99989.56,1.9775
incremental,binance,BTC/USDT,1700000110900,ask,,,100002.41,4.4348
incremental,binance,BTC/USDT,1700000111000,ask,,,100011.81,0.1438
incremental,binance,BTC/USDT,1700000111100,ask,,,100017.92,0.0
incremental,binance,BTC/USDT,1700000111200,ask,,,100016.0,3.7358
incremental,binance,BTC/USDT,1700000111300,bid,,,99986.66,4.0919
incremental,binance,BTC/USDT,1700000111400,ask,,,100013.64,4.9388
incremental,binance,BTC/USDT,1700000111500,bid,,,99981.82,4.244
incremental,binance,BTC/USDT,1700000111600,ask,,,100003.85,4.8531
incremental,binance,BTC/USDT,1700000111700,bid,,,99985.39,0.3924
incremental,binance,BTC/USDT,1700000111800,ask,,,100003.41,2.8995
incremental,binance,BTC/USDT,1700000111900,bid,,,99993.11,2.2005
incremental,binance,BTC/USDT,1700000112000,bid,,,99982.34,0.9103
incremental,binance,BTC/USDT,1700000112100,bid,,,99986.89,3.6029
incremental,binance,BTC/USDT,1700000112200,bid,,,99985.91,1.9295
incremental,binance,BTC/USDT,1700000112300,ask,,,100014.19,0.207
incremental,binance,BTC/USDT,1700000112400,ask,,,100010.59,3.4114
incremental,binance,BTC/USDT,1700000112500,bid,,,99987.58,2.1465
incremental,binance,BTC/USDT,1700000112600,bid,,,99989.22,0.0
incremental,binance,BTC/USDT,1700000112700,ask,,,100015.76,3.1681
incremental,binance,BTC/USDT,1700000112800,bid,,,99983.21,0.8879
incremental,binance,BTC/USDT,1700000112900,bid,,,99993.58,3.2804
incremental,binance,BTC/USDT,1700000113000,bid,,,99987.58,0.0
incremental,binance,BTC/USDT,1700000113100,ask,,,100001.84,0.0
incremental,binance,BTC/USDT,1700000113200,ask,,,100013.44,4.9057
incremental,binance,BTC/USDT,1700000113300,bid,,,99992.79,0.0
incremental,binance,BTC/USDT,1700000113400,bid,,,99992.11,0.0
incremental,binance,BTC/USDT,1700000113500,bid,,,99997.54,0.0
incremental,binance,BTC/USDT,1700000113600,bid,,,99992.97,2.1716
incremental,binance,BTC/USDT,1700000113700,ask,,,100017.88,2.7446
incremental,binance,BTC/USDT,1700000113800,ask,,,100013.57,3.5134
incremental,binance,BTC/USDT,1700000113900,bid,,,99987.57,1.4744
incremental,binance,BTC/USDT,1700000114000,bid,,,99987.57,0.0
incremental,binance,BTC/USDT,1700000114100,bid,,,99984.0,2.8462
incremental,binance,BTC/USDT,1700000114200,ask,,,100008.21,0.0
incremental,binance,BTC/USDT,1700000114300,ask,,,100008.09,3.4367
incremental,binance,BTC/USDT,1700000114400,bid,,,99985.41,0.7293
incremental,binance,BTC/USDT,1700000114500,ask,,,100016.83,0.8983
incremental,binance,BTC/USDT,1700000114600,ask,,,100016.93,0.0
incremental,binance,BTC/USDT,1700000114700,ask,,,100010.27,4.9122
incremental,binance,BTC/USDT,1700000114800,ask,,,100012.6,0.1952
incremental,binance,BTC/USDT,1700000114900,ask,,,100001.15,2.9349
incremental,binance,BTC/USDT,1700000115000,bid,,,99986.89,0.0
incremental,binance,BTC/USDT,1700000115100,bid,,,99983.84,4.3486
incremental,binance,BTC/USDT,1700000115200,bid,,,99993.11,0.0
incremental,binance,BTC/USDT,1700000115300,bid,,,99983.02,2.5197
incremental,binance,BTC/USDT,1700000115400,bid,,,99982.35,2.3231
incremental,binance,BTC/USDT,1700000115500,ask,,,100013.87,2.7376
incremental,binance,BTC/USDT,1700000115600,bid,,,99992.27,0.0
incremental,binance,BTC/USDT,1700000115700,bid,,,99982.28,1.1676
